#  W. Yin, Y. Fujita, Y. Ezoe, Y. Ishisaki, 2025
# https://arxiv.org/abs/2503.04726
# mass [eV]	photon coupling [GeV^-1]
4220.	2.281638333912351e-17
4220.666666666666	2.272021577948539e-17
4221.333333333333	2.3210205682934116e-17
4222.	2.31486736469606e-17
4222.666666666667	2.2499045991780235e-17
4223.333333333334	2.2479693095105096e-17
4224.	2.2460301688686755e-17
4224.666666666667	2.2422190007991185e-17
4225.333333333333	2.236943743099073e-17
4226.	2.2327471676294674e-17
4226.666666666667	2.2317140467809932e-17
4227.333333333333	2.233575789580822e-17
4228.	2.2361987894927618e-17
4228.666666666666	2.2370436206750952e-17
4229.333333333333	2.2341771215459385e-17
4230.	2.2530287083949462e-17
4230.666666666667	2.243720565446477e-17
4231.333333333334	2.2302357207380165e-17
4232.	2.2138960054993882e-17
4232.666666666667	2.1963465952759172e-17
4233.333333333333	2.179374955767341e-17
4234.	2.1646591660053416e-17
4234.666666666667	2.153259313871162e-17
4235.333333333333	2.1449059186689928e-17
4236.	2.1378265420911025e-17
4236.666666666666	2.130219407215391e-17
4237.333333333333	2.1222514124880094e-17
4238.	2.1668642783505436e-17
4238.666666666667	2.167774518798776e-17
4239.333333333334	2.1723107238499118e-17
4240.	2.1787199449260954e-17
4240.666666666667	2.184758363275864e-17
4241.333333333333	1.9422062331693902e-17
4242.	1.9445939391067098e-17
4242.666666666667	1.9437070979027362e-17
4243.333333333333	1.9453487379848307e-17
4244.	1.9456807356016825e-17
4244.666666666666	1.94607073943058e-17
4245.333333333333	1.9484703222730358e-17
4246.	1.9552608838424374e-17
4246.666666666667	1.9685410266853214e-17
4247.333333333334	1.9890161298731023e-17
4248.	2.0148468113897997e-17
4248.666666666667	2.042426744842752e-17
4249.333333333333	2.0690896459598175e-17
4250.	2.0652652907622417e-17
4250.666666666667	2.0875606424361925e-17
4251.333333333333	2.110891480215085e-17
4252.	2.134836916602081e-17
4252.666666666666	2.1581698979352967e-17
4253.333333333333	2.1794178191537097e-17
4254.	2.1973481634205944e-17
4254.666666666667	2.211338131252707e-17
4255.333333333334	2.2215878852748412e-17
4256.	2.2290116239262113e-17
4256.666666666667	2.2346166952140562e-17
4257.333333333333	2.2496594328755672e-17
4258.	2.2510576511452628e-17
4258.666666666667	2.248219057787288e-17
4259.333333333333	2.2425823774414094e-17
4260.	2.2380695562523003e-17
4260.666666666666	2.238245418272465e-17
4261.333333333333	2.2442835854588107e-17
4262.	2.1483112785525675e-17
4262.666666666667	2.1633878181737795e-17
4263.333333333334	2.1793416361543068e-17
4264.	2.1944453417644083e-17
4264.666666666667	2.2071513074021265e-17
4265.333333333333	2.2161413672482177e-17
4266.	2.2205079082254494e-17
4266.666666666667	2.1934919456886404e-17
4267.333333333333	2.1766108875044775e-17
4268.	2.15380097382859e-17
4268.666666666666	2.124208276502906e-17
4269.333333333333	2.087894394919486e-17
4270.	2.0478405172620768e-17
4270.666666666667	2.0096918318128775e-17
4271.333333333334	1.9786411828627288e-17
4272.	1.9567485753273497e-17
4272.666666666667	1.9431325062360164e-17
4273.333333333333	1.9356558960620385e-17
4274.	1.9322636950551593e-17
4274.666666666667	1.9313927301196943e-17
4275.333333333333	1.9318467297907617e-17
4276.	1.9326309279969193e-17
4276.666666666666	1.932820198801945e-17
4277.333333333333	1.931597782175213e-17
4278.	1.928272618744394e-17
4278.666666666667	1.9109658915787954e-17
4279.333333333334	1.9001675756694043e-17
4280.	2.019854249177126e-17
4280.666666666667	1.9908924731017878e-17
4281.333333333333	1.951562315433516e-17
4282.	1.9034506326857446e-17
4282.666666666667	1.8522339201739177e-17
4283.333333333333	1.806482598703417e-17
4284.	1.7735812552164816e-17
4284.666666666666	1.7564739724717277e-17
4285.333333333333	1.7537508707859256e-17
4286.	1.7618999266705374e-17
4286.666666666667	1.7773719170205182e-17
4287.333333333334	1.7975271706116496e-17
4288.	1.8205764301123706e-17
4288.666666666667	1.8452093751738026e-17
4289.333333333333	1.8703057929854364e-17
4290.	1.8662913220958492e-17
4290.666666666667	1.8846502996693664e-17
4291.333333333333	1.9008217774292696e-17
4292.	1.9144657951355747e-17
4292.666666666666	1.925560982322536e-17
4293.333333333333	1.9343302420302326e-17
4294.	1.9411937718351556e-17
4294.666666666667	1.946837225341163e-17
4295.333333333334	1.952525278652496e-17
4296.	2.1581774808829024e-17
4296.666666666667	2.1708739491959785e-17
4297.333333333333	2.1965953657848055e-17
4298.	2.2394964233475298e-17
4298.666666666667	2.297087024467489e-17
4299.333333333333	2.357908000998188e-17
4300.	2.4069308208658302e-17
4300.666666666666	2.434764135497346e-17
4301.333333333333	2.4406810864241335e-17
4302.	2.4299126320220428e-17
4302.666666666667	2.4081155056927777e-17
4303.333333333334	2.380023467261041e-17
4304.	2.3489919807882263e-17
4304.666666666667	2.3169362899463373e-17
4305.333333333333	2.284273011286985e-17
4306.	2.2496648395590804e-17
4306.666666666667	2.210183015054935e-17
4307.333333333333	2.1628455252351732e-17
4308.	2.1074459291419495e-17
4308.666666666666	2.0474884519100434e-17
4309.333333333333	2.1055331844785336e-17
4310.	2.0457356109712183e-17
4310.666666666667	1.986543713902804e-17
4311.333333333334	1.9306485265168266e-17
4312.	1.8711718320755774e-17
4312.666666666667	1.8112054496090605e-17
4313.333333333333	1.751863033983195e-17
4314.	1.6950506989207906e-17
4314.666666666667	1.6431440559443905e-17
4315.333333333333	1.5984922253945327e-17
4316.	1.5625116250157247e-17
4316.666666666666	1.534500696376526e-17
4317.333333333333	1.5112322686832447e-17
4318.	1.488144195176028e-17
4318.666666666667	1.4615884668084964e-17
4319.333333333334	1.4303240024386918e-17
4320.	1.3954204320297518e-17
4320.666666666667	1.3592089488536825e-17
4321.333333333333	1.3902925361054662e-17
4322.	1.3551193960953148e-17
4322.666666666667	1.3231031029473452e-17
4323.333333333333	1.2927419575370308e-17
4324.	1.2617252902828583e-17
4324.666666666666	1.228035208224389e-17
4325.333333333333	1.1906466377206382e-17
4326.	1.1497942262115992e-17
4326.666666666667	1.107152954377433e-17
4327.333333333334	1.0656624383591476e-17
4328.	1.0285943014280492e-17
4328.666666666667	9.98318059406653e-18
4329.333333333333	9.7559959441461e-18
4330.	9.680541061353685e-18
4330.666666666667	9.58297973023985e-18
4331.333333333333	9.52907412385139e-18
4332.	9.510269989957336e-18
4332.666666666666	9.522651912352481e-18
4333.333333333333	9.565963088906514e-18
4334.	9.889498024093982e-18
4334.666666666666	1.0012614309772086e-17
4335.333333333334	1.0188497875569785e-17
4336.	1.0430155585418838e-17
4336.666666666667	1.0749525523723143e-17
4337.333333333334	1.1152776734014122e-17
4338.	1.1638119954271403e-17
4338.666666666667	1.2198840834520742e-17
4339.333333333333	1.2828307819225742e-17
4340.	1.3521473270084018e-17
4340.666666666666	1.4195624955546126e-17
4341.333333333333	1.4931487393172777e-17
4342.	1.5632248723302238e-17
4342.666666666666	1.62435150099399e-17
4343.333333333334	1.6743310127211146e-17
4344.	1.7169720951878963e-17
4344.666666666667	1.7605697892955568e-17
4345.333333333334	1.8128906679557484e-17
4346.	1.9499893965590367e-17
4346.666666666667	2.025298876397399e-17
4347.333333333333	2.1022111153841923e-17
4348.	2.1696799748338873e-17
4348.666666666666	2.225338388919991e-17
4349.333333333333	2.269770128404969e-17
4350.	2.3046868710866826e-17
4350.666666666666	2.3322856441998094e-17
4351.333333333334	2.3549452195859567e-17
4352.	2.375177337857839e-17
4352.666666666667	2.395860496882767e-17
4353.333333333334	2.4203826291608347e-17
4354.	2.452552352324943e-17
4354.666666666667	2.4967753962555055e-17
4355.333333333333	2.5519050662635695e-17
4356.	2.6167754714951844e-17
4356.666666666666	2.6857281552324338e-17
4357.333333333333	2.7539377807096803e-17
4358.	2.820688897315453e-17
4358.666666666666	2.9542176154030964e-17
4359.333333333334	3.0256354979969886e-17
4360.	3.1012405509736226e-17
4360.666666666667	3.179632722471039e-17
4361.333333333334	3.258755162557926e-17
4362.	3.3363327384285784e-17
4362.666666666667	3.410039501313042e-17
4363.333333333333	3.4776509582797797e-17
4364.	3.537240202960143e-17
4364.666666666666	3.587241241328044e-17
4365.333333333333	3.625772355971608e-17
4366.	3.648987738003923e-17
4366.666666666666	3.649412152706512e-17
4367.333333333334	3.6491525759748276e-17
4368.	3.58867812119509e-17
4368.666666666667	3.5047199052608507e-17
4369.333333333334	3.4126852043997683e-17
4370.	3.3234581880234395e-17
4370.666666666667	3.290403837605263e-17
4371.333333333333	3.209287157570994e-17
4372.	3.13440046228967e-17
4372.666666666666	3.066066030670859e-17
4373.333333333333	3.0051683341168684e-17
4374.	2.952521170191459e-17
4374.666666666666	2.9087875986469307e-17
4375.333333333334	2.87445263537613e-17
4376.	2.849852539613013e-17
4376.666666666667	2.835312268289598e-17
4377.333333333334	2.831000299561891e-17
4378.	2.835593747779681e-17
4378.666666666667	2.8612804811707035e-17
4379.333333333333	2.867456278252717e-17
4380.	2.8616326473733333e-17
4380.666666666666	2.841891754862933e-17
4381.333333333333	2.8113692592192106e-17
4382.	2.671499998532065e-17
4382.666666666666	2.6206951156988312e-17
4383.333333333334	2.5600182198157536e-17
4384.	2.4882065202862082e-17
4384.666666666667	2.405536626818881e-17
4385.333333333334	2.313883245320778e-17
4386.	2.2163135418012052e-17
4386.666666666667	2.116586553735322e-17
4387.333333333333	2.019033734465622e-17
4388.	1.9292082165764167e-17
4388.666666666666	1.8535732991717722e-17
4389.333333333333	1.7925255418280294e-17
4390.	1.7440051919072084e-17
4390.666666666666	1.704776133148207e-17
4391.333333333334	1.6721157331472916e-17
4392.	1.6448253503750068e-17
4392.666666666667	1.62301988369235e-17
4393.333333333334	1.427329262332694e-17
4394.	1.4191790803703653e-17
4394.666666666667	1.4162216629590898e-17
4395.333333333333	1.418510972163335e-17
4396.	1.4258678067094538e-17
4396.666666666666	1.4379539154294405e-17
4397.333333333333	1.4543345146698595e-17
4398.	1.4745188727050397e-17
4398.666666666666	1.4977949328914177e-17
4399.333333333334	1.5229968795735317e-17
4400.	1.548363226250352e-17
4400.666666666667	1.5719998922772365e-17
4401.333333333334	1.592797063532985e-17
4402.	1.610953871220153e-17
4402.666666666667	1.6272750081571307e-17
4403.333333333333	1.642149654148013e-17
4404.	1.6552258731924845e-17
4404.666666666666	1.665812820747089e-17
4405.333333333333	1.5104972958965607e-17
4406.	1.5155822076253796e-17
4406.666666666666	1.5179346546113826e-17
4407.333333333334	1.5182872781672744e-17
4408.	1.5204434568346124e-17
4408.666666666667	1.518407186010081e-17
4409.333333333334	1.5181520097679008e-17
4410.	1.5187679400980914e-17
4410.666666666667	1.5177504442867205e-17
4411.333333333333	1.5124811885659883e-17
4412.	1.5018938099922302e-17
4412.666666666666	1.4867879775455946e-17
4413.333333333333	1.4690342274750855e-17
4414.	1.4504904602937762e-17
4414.666666666666	1.432312480676273e-17
4415.333333333334	1.4146123812069275e-17
4416.	1.3965196809557545e-17
4416.666666666667	1.3765510246421576e-17
4417.333333333334	1.3535156786442903e-17
4418.	1.3276616029102175e-17
4418.666666666667	1.3013216072624072e-17
4419.333333333333	1.278134513849356e-17
4420.	1.261281297593103e-17
4420.666666666667	1.5109470693027627e-17
4421.333333333333	1.5055583383010874e-17
4422.	1.5085420967716963e-17
4422.666666666666	1.51685441115193e-17
4423.333333333333	1.526729291611258e-17
4424.	1.540357543797186e-17
4424.666666666667	1.5553516770318906e-17
4425.333333333334	1.5717040189819686e-17
4426.	1.5896338775896957e-17
4426.666666666667	1.609467272489698e-17
4427.333333333333	1.631562399892462e-17
4428.	1.6562912043626948e-17
4428.666666666667	1.6839472488033124e-17
4429.333333333333	1.7146051365164138e-17
4430.	1.7478740539056585e-17
4430.666666666666	1.7826296832636758e-17
4431.333333333333	1.8171312209374668e-17
4432.	1.8501292473424986e-17
4432.666666666667	1.8820908581361968e-17
4433.333333333334	1.914842106450853e-17
4434.	1.9777297084503985e-17
4434.666666666667	2.013814463308428e-17
4435.333333333333	2.049405988370923e-17
4436.	2.089968025106127e-17
4436.666666666667	2.124413180301314e-17
4437.333333333333	2.1560998150652384e-17
4438.	2.1853632460868496e-17
4438.666666666666	2.212640668841864e-17
4439.333333333333	2.2382844479775118e-17
4440.	2.2625188732912818e-17
4440.666666666667	2.2853728466098637e-17
4441.333333333334	2.3066521656753038e-17
4442.	2.3260933125802736e-17
4442.666666666667	2.3435832717645565e-17
4443.333333333333	2.5841158193532956e-17
4444.	2.5960021502889614e-17
4444.666666666667	2.6096392255566402e-17
4445.333333333333	2.628452624348546e-17
4446.	2.654748240551707e-17
4446.666666666666	2.687208148644034e-17
4447.333333333333	2.7210402496683238e-17
4448.	2.749572824161284e-17
4448.666666666667	2.770711198550067e-17
4449.333333333334	2.7871691267371267e-17
4450.	2.8030393852888336e-17
4450.666666666667	2.8208841342212545e-17
4451.333333333333	2.819167355018074e-17
4452.	2.8415903144723365e-17
4452.666666666667	2.8645361692740946e-17
4453.333333333333	2.886692601297759e-17
4454.	2.906620959075249e-17
4454.666666666666	2.922441754676234e-17
4455.333333333333	2.93087604726353e-17
4456.	2.9268660601152125e-17
4456.666666666667	2.80793390104631e-17
4457.333333333334	2.7712716131475238e-17
4458.	2.7210657150239016e-17
4458.666666666667	2.6645015923210333e-17
4459.333333333333	2.60447476545204e-17
4460.	2.540872967976391e-17
4460.666666666667	2.4725329123490232e-17
4461.333333333333	2.398989562289841e-17
4462.	2.3209453787332915e-17
4462.666666666666	2.2399551718035506e-17
4463.333333333333	2.1578557253845006e-17
4464.	2.065155570532783e-17
4464.666666666667	1.982130136509519e-17
4465.333333333334	1.9030181852535293e-17
4466.	1.829250770682666e-17
4466.666666666667	1.7636944382465136e-17
4467.333333333333	1.7065248445996317e-17
4468.	1.6569762795970027e-17
4468.666666666667	1.6139637444137437e-17
4469.333333333333	1.5762459970615175e-17
4470.	1.5424335754875605e-17
4470.666666666666	1.5112378349456954e-17
4471.333333333333	1.4819152424795907e-17
4472.	1.3384952278527347e-17
4472.666666666667	1.3183653194231397e-17
4473.333333333334	1.3015657786246945e-17
4474.	1.2881070476450759e-17
4474.666666666667	1.2774790348682453e-17
4475.333333333333	1.2544174251465183e-17
4476.	1.2458886102136205e-17
4476.666666666667	1.2386648568315547e-17
4477.333333333333	1.2326771004926537e-17
4478.	1.2280264252841057e-17
4478.666666666666	1.2249068860943144e-17
4479.333333333333	1.2235628419625491e-17
4480.	1.2242636198927766e-17
4480.666666666667	1.227293715623504e-17
4481.333333333334	1.232937058078551e-17
4482.	1.3058257367255469e-17
4482.666666666667	1.318090709024493e-17
4483.333333333333	1.3340001763273403e-17
4484.	1.3536302058659232e-17
4484.666666666667	1.3770064830125695e-17
4485.333333333333	1.4042704532742512e-17
4486.	1.4360051892067207e-17
4486.666666666666	1.473485252931901e-17
4487.333333333333	1.518473362028078e-17
4488.	1.5564787062843193e-17
4488.666666666667	1.6135977609967976e-17
4489.333333333334	1.6794229356494063e-17
4490.	1.7530977103750747e-17
4490.666666666667	1.8332383500430047e-17
4491.333333333333	1.9179574661353375e-17
4492.	2.0039437244555343e-17
4492.666666666667	2.0851172129705188e-17
4493.333333333333	2.1597024713351534e-17
4494.	2.2401937127338263e-17
4494.666666666666	2.3016764370444697e-17
4495.333333333333	2.355342571996568e-17
4496.	2.4017161459293725e-17
4496.666666666667	2.4413326908654406e-17
4497.333333333334	2.474676711888364e-17
4498.	2.5021669594810652e-17
4498.666666666667	2.524190039016636e-17
4499.333333333333	2.5409142273144943e-17
4500.	2.5589584330893417e-17
4500.666666666667	2.5618382390614975e-17
4501.333333333333	2.5520774001502202e-17
4502.	2.5280515604434187e-17
4502.666666666666	2.4927645131615714e-17
4503.333333333333	2.4522189390173172e-17
4504.	2.4115106075811942e-17
4504.666666666667	2.3729543524758193e-17
4505.333333333334	2.336854324008443e-17
4506.	2.4240047551753264e-17
4506.666666666667	2.390346764711546e-17
4507.333333333333	2.3594782414482745e-17
4508.	2.331278766967826e-17
4508.666666666667	2.305509025643829e-17
4509.333333333333	2.281638538405836e-17
4510.	2.2572654427262253e-17
4510.666666666666	2.2341651507999216e-17
4511.333333333333	2.2098243719351422e-17
4512.	2.1829794634745055e-17
4512.666666666667	2.1525825216318268e-17
4513.333333333334	2.1182172709556425e-17
4514.	2.0806269170518452e-17
4514.666666666667	2.0420917167479646e-17
4515.333333333333	2.006082268474887e-17
4516.	1.9757003902726568e-17
4516.666666666667	1.9516076938561637e-17
4517.333333333333	1.9310497995066017e-17
4518.	2.095968735446427e-17
4518.666666666666	2.0609405685514084e-17
4519.333333333333	2.022623404954418e-17
4520.	1.984019565003345e-17
4520.666666666667	1.9458490934913646e-17
4521.333333333334	1.9103201781790773e-17
4522.	1.8783722394540164e-17
4522.666666666667	1.850325212970877e-17
4523.333333333333	1.8259405324883997e-17
4524.	1.804768516451143e-17
4524.666666666667	1.7863844209507308e-17
4525.333333333333	1.7694979625745285e-17
