# BabyIAXO projection
# unpolarised DP
# mass [eV]  kinetic mixing
1.054315549344882786e-06 1.952897333334466461e-16
1.054323013484707356e-06 1.952838339255962615e-16
1.054330477687991211e-06 1.952779349803245686e-16
1.054337941954735197e-06 1.952720364975136573e-16
1.054345406284939951e-06 1.952661384772136698e-16
1.054352870678606318e-06 1.952602409192506374e-16
1.054360335135734936e-06 1.952543438236188657e-16
1.054367799656326438e-06 1.952484471902566754e-16
1.054375264240381672e-06 1.952425510191024123e-16
1.054382728887901273e-06 1.952366553100377472e-16
1.054390193598885876e-06 1.952307600631134137e-16
1.054397658373336329e-06 1.952248652781555666e-16
1.054405123211253478e-06 1.952189709552142492e-16
1.054412588112637959e-06 1.952130770941156903e-16
1.054420053077490407e-06 1.952071836948543925e-16
1.054427518105811457e-06 1.952012907573686028e-16
1.054434983197601957e-06 1.951953982815967407e-16
1.054442448352862753e-06 1.951895062674208962e-16
1.054449913571594480e-06 1.951836147148912606e-16
1.054457378853797774e-06 1.951777236238345063e-16
1.054464844199473271e-06 1.951718329942449880e-16
1.054472309608621816e-06 1.951659428260609035e-16
1.054479775081244258e-06 1.951600531192205243e-16
1.054487240617341231e-06 1.951541638736622453e-16
1.054494706216913371e-06 1.951482750892689701e-16
1.054502171879961313e-06 1.951423867660904707e-16
1.054509637606485904e-06 1.951364989039534197e-16
1.054517103396487992e-06 1.951306115028523444e-16
1.054524569249968210e-06 1.951247245627254177e-16
1.054532035166927195e-06 1.951188380835112811e-16
1.054539501147365583e-06 1.951129520651485267e-16
1.054546967191284219e-06 1.951070665075196389e-16
1.054554433298683951e-06 1.951011814106186518e-16
1.054561899469565414e-06 1.950952967744401669e-16
1.054569365703929244e-06 1.950894125988112755e-16
1.054576832001776076e-06 1.950835288836701753e-16
1.054584298363106757e-06 1.950776456290670577e-16
1.054591764787922133e-06 1.950717628348847029e-16
1.054599231276222841e-06 1.950658805010059157e-16
1.054606697828009515e-06 1.950599986274249028e-16
1.054614164443283002e-06 1.950541172140804290e-16
1.054621631122043938e-06 1.950482362609109878e-16
1.054629097864292959e-06 1.950423557678553932e-16
1.054636564670030910e-06 1.950364757347961788e-16
1.054644031539258428e-06 1.950305961617279458e-16
1.054651498471976359e-06 1.950247170486448271e-16
1.054658965468185338e-06 1.950188383953743088e-16
1.054666432527886002e-06 1.950129602018549581e-16
1.054673899651079196e-06 1.950070824681367693e-16
1.054681366837765557e-06 1.950012051940470804e-16
1.054688834087945931e-06 1.949953283796361073e-16
1.054696301401620953e-06 1.949894520247309415e-16
1.054703768778791471e-06 1.949835761293259378e-16
1.054711236219457908e-06 1.949777006933045173e-16
1.054718703723621323e-06 1.949718257167164275e-16
1.054726171291282139e-06 1.949659511993892532e-16
1.054733638922441204e-06 1.949600771413174228e-16
1.054741106617099364e-06 1.949542035424397504e-16
1.054748574375257255e-06 1.949483304026947295e-16
1.054756042196915512e-06 1.949424577219656334e-16
1.054763510082074982e-06 1.949365855003031955e-16
1.054770978030736300e-06 1.949307137375338420e-16
1.054778446042900101e-06 1.949248424336529629e-16
1.054785914118567234e-06 1.949189715885989038e-16
1.054793382257738332e-06 1.949131012022551104e-16
1.054800850460414243e-06 1.949072312746717002e-16
1.054808318726595602e-06 1.949013618056760604e-16
1.054815787056283257e-06 1.948954927952630388e-16
1.054823255449477842e-06 1.948896242433155143e-16
1.054830723906179993e-06 1.948837561498841218e-16
1.054838192426390556e-06 1.948778885147961009e-16
1.054845661010110168e-06 1.948720213381021604e-16
1.054853129657339463e-06 1.948661546196296384e-16
1.054860598368079288e-06 1.948602883593173490e-16
1.054868067142330491e-06 1.948544225572157052e-16
1.054875535980093495e-06 1.948485572131525382e-16
1.054883004881369358e-06 1.948426923271222026e-16
1.054890473846158505e-06 1.948368278990640795e-16
1.054897942874461782e-06 1.948309639289170322e-16
1.054905411966279825e-06 1.948251004165642105e-16
1.054912881121613480e-06 1.948192373620006349e-16
1.054920350340463383e-06 1.948133747651652179e-16
1.054927819622830381e-06 1.948075126259967981e-16
1.054935288968715109e-06 1.948016509444348798e-16
1.054942758378118202e-06 1.947957897203625883e-16
1.054950227851040508e-06 1.947899289537747220e-16
1.054957697387482662e-06 1.947840686446105880e-16
1.054965166987445510e-06 1.947782087928090002e-16
1.054972636650929689e-06 1.947723493982536756e-16
1.054980106377935833e-06 1.947664904609391414e-16
1.054987576168464789e-06 1.947606319808049267e-16
1.054995046022517193e-06 1.947547739577899932e-16
1.055002515940093891e-06 1.947489163918335740e-16
1.055009985921195520e-06 1.947430592828189916e-16
1.055017455965822713e-06 1.947372026307412664e-16
1.055024926073976319e-06 1.947313464355397793e-16
1.055032396245657185e-06 1.947254906971534183e-16
1.055039866480865733e-06 1.947196354154659497e-16
1.055047336779602810e-06 1.947137805904723690e-16
1.055054807141869265e-06 1.947079262221116629e-16
1.055062277567665732e-06 1.947020723103232863e-16
1.055069748056992846e-06 1.946962188549908575e-16
1.055077218609851455e-06 1.946903658561093475e-16
1.055084689226242194e-06 1.946845133136178416e-16
1.055092159906165697e-06 1.946786612274560411e-16
1.055099630649622813e-06 1.946728095975073425e-16
1.055107101456614175e-06 1.946669584237666429e-16
1.055114572327140633e-06 1.946611077061735697e-16
1.055122043261202819e-06 1.946552574446675287e-16
1.055129514258801583e-06 1.946494076391317437e-16
1.055136985319937558e-06 1.946435582895616789e-16
1.055144456444611381e-06 1.946377093958966657e-16
1.055151927632823897e-06 1.946318609580758881e-16
1.055159398884575744e-06 1.946260129759834820e-16
1.055166870199867555e-06 1.946179436305847463e-16
1.055174341588434069e-06 1.946088231572798784e-16
1.055181813054886321e-06 1.945997038710197933e-16
1.055189284599225370e-06 1.945905857714885027e-16
1.055196756221452698e-06 1.945814688585358519e-16
1.055204227921569788e-06 1.945723531318459022e-16
1.055211699699577699e-06 1.945632385911026161e-16
1.055219171555477913e-06 1.945541252361567264e-16
1.055226643489271699e-06 1.945450130666916287e-16
1.055234115500960542e-06 1.945359020823920744e-16
1.055241587590545711e-06 1.945267922831086729e-16
1.055249059758028476e-06 1.945176836684698956e-16
1.055256532003410109e-06 1.945085762383274611e-16
1.055264004326692091e-06 1.944994699923095448e-16
1.055271476727875694e-06 1.944903649302679641e-16
1.055278949206962187e-06 1.944812610518310917e-16
1.055286421763953053e-06 1.944721583567951054e-16
1.055293894398849351e-06 1.944630568449003962e-16
1.055301367111652775e-06 1.944539565159425258e-16
1.055308839902364384e-06 1.944448573695510501e-16
1.055316312770985659e-06 1.944357594055221470e-16
1.055323785717517872e-06 1.944266626235965773e-16
1.055331258741962294e-06 1.944175670235148303e-16
1.055338731844320405e-06 1.944084726050176420e-16
1.055346205024593478e-06 1.943993793678458469e-16
1.055353678282782781e-06 1.943902873116851825e-16
1.055361151618889799e-06 1.943811964363876141e-16
1.055368625032915589e-06 1.943721067416386575e-16
1.055376098524861846e-06 1.943630182271236311e-16
1.055383572094729629e-06 1.943539308926955108e-16
1.055391045742520419e-06 1.943448447379841978e-16
1.055398519468235487e-06 1.943357597628423476e-16
1.055405993271876105e-06 1.943266759669000090e-16
1.055413467153443753e-06 1.943175933499547900e-16
1.055420941112939703e-06 1.943085119117482892e-16
1.055428415150365225e-06 1.942994316520219083e-16
1.055435889265721591e-06 1.942903525705180348e-16
1.055443363459010281e-06 1.942812746669780456e-16
1.055450837730232567e-06 1.942721979410888123e-16
1.055458312079389930e-06 1.942631223927029164e-16
1.055465786506483431e-06 1.942540480215077472e-16
1.055473261011514551e-06 1.942449748271892641e-16
1.055480735594484772e-06 1.942359028095456665e-16
1.055488210255395153e-06 1.942268319683745625e-16
1.055495684994247177e-06 1.942177623033076771e-16
1.055503159811042113e-06 1.942086938141433332e-16
1.055510634705781445e-06 1.941996265006233760e-16
1.055518109678466443e-06 1.941905603624354413e-16
1.055525584729098377e-06 1.941814953994333433e-16
1.055533059857678519e-06 1.941724316113044465e-16
1.055540535064208349e-06 1.941633689977359923e-16
1.055548010348689139e-06 1.941543075585267718e-16
1.055555485711122160e-06 1.941452472934197149e-16
1.055562961151508894e-06 1.941361882022136129e-16
1.055570436669850610e-06 1.941271302844848474e-16
1.055577912266148581e-06 1.941180735401434883e-16
1.055585387940404287e-06 1.941090179688776150e-16
1.055592863692619000e-06 1.940999635703749373e-16
1.055600339522793991e-06 1.940909103444901568e-16
1.055607815430930529e-06 1.940818582908560834e-16
1.055615291417030097e-06 1.940728074092716069e-16
1.055622767481093966e-06 1.940637576994807666e-16
1.055630243623123406e-06 1.940547091612275771e-16
1.055637719843119899e-06 1.940456617941998467e-16
1.055645196141084716e-06 1.940366155982534605e-16
1.055652672517019128e-06 1.940275705730209323e-16
1.055660148970924617e-06 1.940185267183022368e-16
1.055667625502802453e-06 1.940094840338415612e-16
1.055675102112653907e-06 1.940004425193832158e-16
1.055682578800480462e-06 1.939914021746716837e-16
1.055690055566283175e-06 1.939823629994516698e-16
1.055697532410063530e-06 1.939733249934119685e-16
1.055705009331823009e-06 1.939642881563529733e-16
1.055712486331562881e-06 1.939552524880189453e-16
1.055719963409284419e-06 1.939462179881550086e-16
1.055727440564988892e-06 1.939371846565065582e-16
1.055734917798677782e-06 1.939281524927624379e-16
1.055742395110352361e-06 1.939191214967232631e-16
1.055749872500013898e-06 1.939100916681898463e-16
1.055757349967663665e-06 1.939010630067966739e-16
1.055764827513303143e-06 1.938920355122886478e-16
1.055772305136933603e-06 1.938830091845223927e-16
1.055779782838556528e-06 1.938739840231320004e-16
1.055787260618173188e-06 1.938649600279187764e-16
1.055794738475784853e-06 1.938559371986281160e-16
1.055802216411392795e-06 1.938469155350057348e-16
1.055809694424998494e-06 1.938378950367976688e-16
1.055817172516603223e-06 1.938288757036940930e-16
1.055824650686208251e-06 1.938198575354966827e-16
1.055832128933815061e-06 1.938108405319505374e-16
1.055839607259424924e-06 1.938018246928027037e-16
1.055847085663039109e-06 1.937928100177989467e-16
1.055854564144658888e-06 1.937837965066305012e-16
1.055862042704285743e-06 1.937747841590981553e-16
1.055869521341921155e-06 1.937657729749489310e-16
1.055877000057566185e-06 1.937567629539291603e-16
1.055884478851222313e-06 1.937477540957300535e-16
1.055891957722890812e-06 1.937387464001536558e-16
1.055899436672572950e-06 1.937297398670020124e-16
1.055906915700270211e-06 1.937207344958555725e-16
1.055914394805983866e-06 1.937117302866276354e-16
1.055921873989715184e-06 1.937027272389538460e-16
1.055929353251465648e-06 1.936937253526371370e-16
1.055936832591236528e-06 1.936847246274243825e-16
1.055944312009029096e-06 1.936757250630627775e-16
1.055951791504844833e-06 1.936667266592440250e-16
1.055959271078685010e-06 1.936577294157710086e-16
1.055966750730550897e-06 1.936487333323908244e-16
1.055974230460443765e-06 1.936397384088516038e-16
1.055981710268365097e-06 1.936307446448449023e-16
1.055989190154316163e-06 1.936217520401739236e-16
1.055996670118298445e-06 1.936127605945862078e-16
1.056004150160313213e-06 1.936037703078294424e-16
1.056011630280361739e-06 1.935947811795966128e-16
1.056019110478445293e-06 1.935857932096905037e-16
1.056026590754565357e-06 1.935768063978595177e-16
1.056034071108723201e-06 1.935678207437962457e-16
1.056041551540920097e-06 1.935588362473594076e-16
1.056049032051157527e-06 1.935498529081866943e-16
1.056056512639436760e-06 1.935408707260264346e-16
1.056063993305759069e-06 1.935318897007376935e-16
1.056071474050125934e-06 1.935229098319580635e-16
1.056078954872538626e-06 1.935139311194917098e-16
1.056086435772998417e-06 1.935049535630872322e-16
1.056093916751506577e-06 1.934959771624376160e-16
1.056101397808064587e-06 1.934870019173476921e-16
1.056108878942673719e-06 1.934780278275657646e-16
1.056116360155335454e-06 1.934690548927851883e-16
1.056123841446051064e-06 1.934600831128108929e-16
1.056131322814821819e-06 1.934511124873917000e-16
1.056138804261648989e-06 1.934421430162768011e-16
1.056146285786534057e-06 1.934331746991601923e-16
1.056153767389478293e-06 1.934242075358465072e-16
1.056161249070482968e-06 1.934152415260850113e-16
1.056168730829549564e-06 1.934062766695699716e-16
1.056176212666679352e-06 1.933973129661059232e-16
1.056183694581873603e-06 1.933883504154429452e-16
1.056191176575133797e-06 1.933793890172751567e-16
1.056198658646461207e-06 1.933704287714077337e-16
1.056206140795857102e-06 1.933614696775902869e-16
1.056213623023322966e-06 1.933525117355728952e-16
1.056221105328859856e-06 1.933435549450508365e-16
1.056228587712469467e-06 1.933345993058284732e-16
1.056236070174152858e-06 1.933256448176015763e-16
1.056243552713911510e-06 1.933166914801749766e-16
1.056251035331746695e-06 1.933077392932993201e-16
1.056258518027659895e-06 1.932987882567247844e-16
1.056266000801652168e-06 1.932898383701468692e-16
1.056273483653725209e-06 1.932808896333709724e-16
1.056280966583880076e-06 1.932719420460927170e-16
1.056288449592118252e-06 1.932629956081179691e-16
1.056295932678441008e-06 1.932540503191976460e-16
1.056303415842849613e-06 1.932451061790824923e-16
1.056310899085345550e-06 1.932361631874678351e-16
1.056318382405930090e-06 1.932272213441054050e-16
1.056325865804604503e-06 1.932182806488561655e-16
1.056333349281370272e-06 1.932093411013608148e-16
1.056340832836228667e-06 1.932004027014260083e-16
1.056348316469180958e-06 1.931914654487474920e-16
1.056355800180228629e-06 1.931825293431324635e-16
1.056363283969372948e-06 1.931735943842765457e-16
1.056370767836615188e-06 1.931646605720417618e-16
1.056378251781956831e-06 1.931557279060698213e-16
1.056385735805399146e-06 1.931467963861115918e-16
1.056393219906943405e-06 1.931378660119746160e-16
1.056400704086590877e-06 1.931289367834106246e-16
1.056408188344343046e-06 1.931212098375989059e-16
1.056415672681694501e-06 1.931143310475802199e-16
1.056423157099700221e-06 1.931074529242323223e-16
1.056430641598361690e-06 1.931005754674454873e-16
1.056438126177680388e-06 1.930936986771661219e-16
1.056445610837657587e-06 1.930868225532297484e-16
1.056453095578294980e-06 1.930799470955270604e-16
1.056460580399593839e-06 1.930730723040043167e-16
1.056468065301555857e-06 1.930661981784968426e-16
1.056475550284182306e-06 1.930593247189512421e-16
1.056483035347474666e-06 1.930524519252030129e-16
1.056490520491434421e-06 1.930455797971982415e-16
1.056498005716063052e-06 1.930387083347178709e-16
1.056505491021362043e-06 1.930318375378180090e-16
1.056512976407332875e-06 1.930249674062243786e-16
1.056520461873977031e-06 1.930180979399384095e-16
1.056527947421295781e-06 1.930112291387960187e-16
1.056535433049290819e-06 1.930043610027435144e-16
1.056542918757963628e-06 1.929974935316166902e-16
1.056550404547315478e-06 1.929906267253069052e-16
1.056557890417347852e-06 1.929837605837604675e-16
1.056565376368062443e-06 1.929768951068133680e-16
1.056572862399460523e-06 1.929700302943569164e-16
1.056580348511543573e-06 1.929631661463375443e-16
1.056587834704313075e-06 1.929563026625913410e-16
1.056595320977770513e-06 1.929494398430647627e-16
1.056602807331917368e-06 1.929425776875388265e-16
1.056610293766755122e-06 1.929357161960702564e-16
1.056617780282285047e-06 1.929288553683854656e-16
1.056625266878508836e-06 1.929219952044857607e-16
1.056632753555427972e-06 1.929151357042072804e-16
1.056640240313043725e-06 1.929082768674419508e-16
1.056647727151357789e-06 1.929014186941359568e-16
1.056655214070371434e-06 1.928945611841258810e-16
1.056662701070086144e-06 1.928877043373584751e-16
1.056670188150503400e-06 1.928808481536701740e-16
1.056677675311624897e-06 1.928739926329524351e-16
1.056685162553451904e-06 1.928671377750967408e-16
1.056692649875985905e-06 1.928602835800501389e-16
1.056700137279228170e-06 1.928534300476493352e-16
